j,i,lat,lon,THETA_W850,THETA_E850,GPH850,GPH500,SLP,T2C,RH2,U10M,V10M,TC1000,RH1000,U1000,V1000,TC975,RH975,U975,V975,TC950,RH950,U950,V950,TC925,RH925,U925,V925,TC850,RH850,U850,V850,TC700,RH700,U700,V700,TC500,RH500,U500,V500,TC300,RH300,U300,V300,label
88,293,37.525898,26.197605,0.06852505,26.151636,152.15453,572.1206,1020.1136,15.231937,67.14016,-4.7456136,-3.4434075,13.475258,64.25795,-5.0446024,-3.5834773,11.498668,65.96966,-4.9141965,-3.382193,10.651159,50.563213,-4.859465,-3.273984,10.040172,43.427597,-4.430176,-3.2483995,8.331708,17.204836,-3.5872524,-4.3780046,0.5518553,11.454544,-3.7455814,-5.884377,-17.544798,12.66071,0.5716636,-10.011092,-45.52512,8.296496,2.2242668,-17.485725,28
89,293,37.638187,26.197605,0.04221369,26.098112,152.17657,572.1152,1020.218,15.034129,67.327644,-4.914574,-3.0447536,13.210228,64.53269,-5.2277236,-3.1330504,11.290691,65.24549,-5.130452,-2.867519,10.5704565,49.878407,-4.997905,-2.7945824,9.923423,43.93418,-4.5144005,-2.919343,8.309786,17.123266,-3.6819103,-4.1899037,0.51919585,11.90062,-4.0686574,-5.7040224,-17.537542,13.110368,0.3920176,-9.986455,-45.576595,8.318289,1.9382465,-17.171354,28
90,293,37.750477,26.197605,0.01369596,26.03975,152.19957,572.1152,1020.32086,14.808303,67.72787,-5.089343,-2.715756,12.931723,64.95943,-5.403979,-2.7486496,11.116628,63.751354,-5.3803625,-2.352716,10.498348,49.7743,-5.1222153,-2.3504562,9.793589,44.32746,-4.5826483,-2.5815723,8.301623,16.944277,-3.7492516,-3.994304,0.48586756,12.314081,-4.3807025,-5.53858,-17.528446,13.574806,0.20142119,-9.955315,-45.625168,8.363402,1.6674188,-16.876719,28
91,293,37.862766,26.197605,-0.007324347,25.995605,152.21945,572.12006,1020.43274,14.625287,67.8637,-5.207504,-2.6813717,12.625617,65.17127,-5.508565,-2.635835,10.9340105,61.381374,-5.5910335,-1.9800996,10.499681,47.79077,-5.3000054,-1.9903406,9.679869,44.57036,-4.694349,-2.2322304,8.311049,16.722933,-3.7766163,-3.8359888,0.45841616,12.769919,-4.6819754,-5.3878603,-17.514715,14.018619,0.035795722,-9.87629,-45.679333,8.326823,1.4085932,-16.506577,28
92,293,37.975056,26.197605,-0.03655805,25.935528,152.24219,572.13226,1020.5323,14.314564,68.5434,-5.2551208,-2.7449915,12.268951,65.772606,-5.5247626,-2.616418,10.89744,57.704487,-5.8254757,-1.6547787,10.436584,47.63629,-5.377683,-1.6699903,9.569681,44.67604,-4.727374,-1.9124944,8.331494,16.370659,-3.7854624,-3.6391544,0.43608603,13.134842,-4.9459486,-5.2650056,-17.501728,14.42384,-0.16813256,-9.799713,-45.725433,8.401014,1.1801523,-16.206593,28
93,293,38.087345,26.197605,-0.06766263,25.87344,152.2686,572.17523,1020.616,13.757955,69.18865,-5.2953625,-3.032897,11.893709,65.55784,-5.586758,-2.8711782,10.89036,53.254425,-6.236743,-1.6188684,10.4099655,46.97394,-5.5792446,-1.52757,9.4949465,44.610394,-4.807005,-1.6754087,8.372813,15.881813,-3.7918398,-3.4314613,0.41133046,13.47267,-5.1577024,-5.14584,-17.4837,14.770764,-0.3532605,-9.689334,-45.77589,8.3705635,0.97353995,-15.815984,28
94,293,38.199635,26.197605,-0.10147691,25.805054,152.29135,572.21893,1020.6922,13.1092415,70.05561,-5.2448716,-3.2110825,11.47155,65.83627,-5.608072,-3.0658982,10.7818165,50.431595,-6.6682305,-1.6327477,10.350422,46.61126,-5.750489,-1.4439831,9.418686,44.528255,-4.8494263,-1.5019162,8.418386,15.341402,-3.8045478,-3.2187505,0.38904887,13.793555,-5.3548374,-5.0188518,-17.467993,15.070774,-0.5356154,-9.585377,-45.821686,8.368647,0.7828048,-15.443074,28
95,293,38.311924,26.197605,-0.14203504,25.720634,152.30402,572.2668,1020.74854,12.143749,71.73117,-4.9458275,-3.0105622,10.895226,67.764824,-5.5291076,-3.033882,10.377031,52.15134,-7.1640105,-1.7644879,10.1941805,47.0557,-5.857697,-1.5257326,9.341712,44.349014,-4.7949066,-1.5150262,8.478122,14.65093,-3.8354843,-2.9947057,0.372093,14.070426,-5.5134997,-4.863772,-17.45908,15.240648,-0.70710385,-9.500095,-45.853916,8.467167,0.63571775,-15.133844,28
96,293,38.424213,26.197605,-0.1669646,25.669125,152.3218,572.2998,1020.82324,11.628417,73.01857,-4.9836707,-2.7912414,10.519972,69.21974,-5.6568303,-2.9066591,10.003871,54.8148,-7.555489,-1.7681175,9.987251,48.04526,-5.9832287,-1.5219977,9.227911,44.515373,-4.7405624,-1.530845,8.545538,14.065101,-3.905393,-2.8296494,0.35822323,14.365407,-5.6766343,-4.702036,-17.450235,15.404265,-0.8543612,-9.414135,-45.88492,8.543321,0.49989757,-14.815688,28
97,293,38.536503,26.197605,-0.14781345,25.708862,152.35013,572.29395,1020.9573,11.9051075,74.06548,-5.7221055,-2.3699274,10.471142,70.56193,-6.2909145,-2.4154272,9.626079,59.57183,-7.6623273,-1.5539784,9.689019,49.641914,-6.241279,-1.3944786,9.063803,44.97604,-4.70919,-1.5692668,8.625277,13.808071,-4.0566278,-2.7754009,0.35644257,14.681514,-5.8519864,-4.5449266,-17.448687,15.498733,-0.94882756,-9.340886,-45.90397,8.632839,0.40009987,-14.531442,28
98,293,38.648792,26.197605,-0.12773962,25.74911,152.37593,572.2905,1021.09845,11.808381,75.75687,-6.1273227,-1.9668407,10.21143,72.82909,-6.743192,-1.9512761,9.238854,62.6243,-7.921009,-1.3345356,9.455472,50.615295,-6.517618,-1.2500434,8.931309,45.14167,-4.6842484,-1.5693225,8.690098,13.627598,-4.177536,-2.698539,0.35908192,14.977129,-6.021096,-4.398342,-17.454119,15.5730295,-1.0398821,-9.262407,-45.920425,8.744395,0.3071772,-14.270785,28
99,293,38.76108,26.197605,-0.09822842,25.807304,152.40244,572.2841,1021.2576,11.515808,77.88868,-6.0145965,-1.8840718,9.767375,75.76968,-6.813411,-1.7106562,9.001728,61.439556,-8.625366,-0.7872717,9.321691,51.427677,-6.7178144,-0.8029854,8.79198,45.69758,-4.6412406,-1.4156893,8.725256,13.683759,-4.2650633,-2.670608,0.37155816,15.265889,-6.1719756,-4.242,-17.470022,15.669884,-1.0818437,-9.139987,-45.94298,8.78302,0.23403406,-13.978955,28
100,293,38.87337,26.197605,-0.077684544,25.847532,152.43433,572.2923,1021.4077,11.126404,79.75361,-5.9294524,-1.4758806,9.383428,78.44339,-6.772278,-1.3942317,8.714353,63.890602,-9.03581,-0.52139485,9.041977,53.224316,-7.0591207,-0.44527957,8.619962,46.594425,-4.6923895,-1.2469643,8.747275,13.724514,-4.356948,-2.6003118,0.3820196,15.52067,-6.3129387,-4.10701,-17.492098,15.646038,-1.1448668,-9.042794,-45.95644,8.934641,0.16474076,-13.769886,28
101,293,38.98566,26.197605,-0.10864608,25.783672,152.47552,572.344,1021.4645,9.583334,82.32017,-3.8827655,-1.0687443,8.598661,81.52929,-5.5634637,-1.3216484,8.785815,64.16513,-8.8179455,-0.51849234,9.043636,53.590706,-7.059241,-0.03562376,8.470043,48.025967,-4.570693,-0.9282624,8.701508,13.6802225,-4.394012,-2.4629261,0.39211276,15.711823,-6.393512,-3.9467108,-17.526365,15.60853,-1.1706926,-8.917592,-45.98157,8.99422,0.113963075,-13.495032,28
102,293,39.09795,26.197605,-0.13541915,25.728596,152.51773,572.39087,1021.5265,8.443733,84.49027,-2.3856816,-0.7097216,8.041772,84.33126,-4.631709,-1.1980869,8.836989,64.92556,-8.522745,-0.497394,9.034867,53.993973,-6.9967775,0.37481683,8.322897,49.32261,-4.420105,-0.5737921,8.644165,13.739193,-4.4569206,-2.326889,0.4016723,15.901054,-6.466185,-3.8085663,-17.560019,15.543062,-1.1936688,-8.799012,-46.004253,9.081859,0.06880803,-13.23547,28
103,293,39.21024,26.197605,-0.15322001,25.69272,152.57423,572.4261,1021.59814,8.782944,85.22355,-3.2580242,-0.48474726,8.306392,85.26914,-4.8084984,-0.93436414,8.862397,67.10935,-7.864918,-0.5209444,9.041394,54.173607,-6.6032047,0.6734004,8.214499,50.02161,-4.1445603,-0.21432179,8.552717,14.076966,-4.6048393,-2.1681223,0.40084088,16.090538,-6.48833,-3.744936,-17.588985,15.399315,-1.1756464,-8.69522,-46.024826,9.239821,0.04664661,-13.010822,28
104,293,39.32253,26.197605,-0.16349226,25.672508,152.63263,572.45636,1021.6811,9.230236,85.6556,-4.0677342,-0.41066706,8.601116,85.90023,-5.0501227,-0.7928875,8.959829,67.964386,-7.319771,-0.5552745,9.07776,53.794968,-6.177523,0.8802714,8.11698,50.473267,-3.8477557,0.07486796,8.453741,14.533714,-4.758084,-2.0050485,0.39770314,16.271307,-6.488308,-3.681581,-17.617435,15.24137,-1.1434486,-8.593267,-46.044453,9.410858,0.027976286,-12.798251,28
105,293,39.434814,26.197605,-0.19339961,25.613209,152.6935,572.48846,1021.71405,9.476,84.2636,-4.3431163,-0.94113266,8.740115,84.169044,-5.410978,-1.2321393,9.55092,61.540276,-7.6132946,-0.584529,9.473428,49.410416,-5.618981,0.93322706,8.244632,48.409443,-3.2963881,0.33075008,8.307644,15.114067,-4.7984605,-1.856762,0.40192237,16.386839,-6.444368,-3.6543152,-17.646425,15.062591,-1.0563091,-8.466784,-46.062675,9.560359,0.032745995,-12.544878,28
106,293,39.547104,26.197605,-0.23697893,25.526714,152.75534,572.5234,1021.73474,9.733051,82.572464,-4.6884885,-1.4829817,8.911021,81.91682,-5.8338056,-1.6838254,10.110946,55.913567,-7.954818,-0.699368,9.874152,45.17568,-5.156096,0.9332625,8.434591,45.843884,-2.7988873,0.58479017,8.138517,15.709169,-4.804275,-1.7007415,0.4107228,16.495203,-6.4037833,-3.6324697,-17.676817,14.867291,-0.9606547,-8.338352,-46.079727,9.728347,0.04274987,-12.302343,28
107,293,39.659393,26.197605,-0.28939676,25.424421,152.82475,572.545,1021.8314,10.107861,82.40629,-5.2365155,-1.8874025,nan,nan,nan,nan,10.154014,56.099747,-8.1026125,-1.5535883,9.948342,44.25787,-5.4208703,0.09630311,8.6540785,43.110435,-3.0570676,0.33380476,7.9246497,16.55688,-4.741639,-1.4379579,0.4137339,16.597982,-6.320791,-3.5581636,-17.70693,14.680082,-0.8344968,-8.198276,-46.10038,9.78459,0.077917084,-11.997183,28
108,293,39.771683,26.197605,-0.36183047,25.28006,152.87273,572.5948,1021.8717,10.2652645,81.86957,-5.551532,-2.0724182,nan,nan,nan,nan,9.740365,59.31703,-8.546532,-2.3124454,10.085565,42.829224,-6.0399356,-0.81297815,9.073783,39.13271,-3.489261,0.047939606,7.716256,17.143904,-4.5669217,-1.0821141,0.42210606,16.628635,-6.2825313,-3.5092247,-17.732944,14.39483,-0.6761712,-8.053496,-46.117725,9.929017,0.11952248,-11.737713,28
109,293,39.883972,26.197605,-0.4227908,25.162428,152.9689,572.6207,1022.0687,10.67352,83.722984,-5.684187,-2.229057,nan,nan,nan,nan,9.250784,67.77192,-9.130627,-2.7887795,9.557724,48.2519,-7.434149,-1.627707,9.049895,38.780632,-4.8827333,-0.42192543,7.6073785,17.208708,-4.452638,-0.6676874,0.41066223,16.808203,-6.241415,-3.4094713,-17.757559,14.097868,-0.5260519,-7.914672,-46.14201,9.986483,0.1941941,-11.454399,28
110,293,39.99626,26.197605,-0.46546888,25.080898,153.05954,572.64417,1022.2702,11.048609,86.2092,-5.740979,-2.2760653,nan,nan,nan,nan,8.777685,75.93737,-9.406451,-3.0878208,8.899719,54.827663,-8.72308,-2.4264405,8.886196,39.60235,-6.355439,-0.9587681,7.56168,17.088636,-4.3403506,-0.24201109,0.38750076,16.988167,-6.2015123,-3.3041527,-17.77415,13.756746,-0.37848598,-7.781324,-46.16395,10.0675535,0.2754972,-11.187349,28
111,293,40.10855,26.197605,-0.5117756,24.991318,153.1376,572.65405,1022.49115,11.477361,88.09917,-5.8237753,-2.0401738,9.724935,87.8814,-7.3115845,-2.2241495,8.648449,82.38409,-8.777211,-3.0843434,8.28778,64.357254,-8.836738,-2.707529,8.351901,44.518723,-7.033631,-1.2574924,7.6327457,16.25848,-4.2171783,0.05487545,0.3375758,17.243542,-6.1374917,-3.15357,-17.78916,13.321534,-0.22796585,-7.667005,-46.187183,10.125964,0.3919044,-10.934811,28
112,293,40.22084,26.197605,-0.56268895,24.890078,153.19695,572.6723,1022.67145,11.548545,89.88052,-5.6533203,-1.8576789,9.729584,90.68442,-6.8581777,-2.1121643,8.402295,89.54097,-8.088268,-2.9045725,7.6884127,74.039665,-8.990797,-2.7949607,7.8373947,49.564663,-7.7316356,-1.3858579,7.7154884,15.313769,-4.0247493,0.36031663,0.2843371,17.461285,-6.081319,-2.9990108,-17.803993,12.840524,-0.09431007,-7.585146,-46.205093,10.274889,0.4922103,-10.7831745,28
113,293,40.33313,26.197605,-0.63170236,24.752378,153.25278,572.686,1022.8828,11.298155,91.836586,-4.967545,-2.3729398,9.501583,93.27051,-6.1500254,-2.4375172,8.317655,93.26589,-7.6424303,-2.298452,7.49367,79.659065,-8.720306,-2.133586,7.4378653,54.024956,-7.8423114,-1.0418787,7.7426105,14.573323,-3.9692402,0.5068762,0.23102565,17.672333,-5.9440427,-2.8107662,-17.824465,12.316022,0.01899513,-7.5092177,-46.216274,10.377603,0.61879534,-10.623878,28
114,293,40.44542,26.197605,-0.70058304,24.614975,153.30646,572.7001,1023.09503,11.073316,93.487656,-4.2564282,-2.8563426,9.338468,95.63147,-5.4399643,-2.7419677,8.263699,97.16203,-7.139812,-1.7029587,7.258433,86.07734,-8.395808,-1.5023113,6.980849,59.238926,-7.968284,-0.7179259,7.7770653,13.800276,-3.935526,0.6511958,0.17703679,17.88433,-5.7990932,-2.618235,-17.84331,11.778633,0.13180247,-7.4316387,-46.225624,10.490865,0.7473392,-10.472508,28
115,293,40.55771,26.197605,-0.75048476,24.517195,153.36745,572.7203,1023.2657,9.451597,91.52884,-3.340346,-3.1068065,9.042287,92.40924,-6.2159276,-3.2066216,8.42846,95.28812,-7.6239386,-1.2308798,7.271771,86.70486,-8.134096,-0.7045591,6.8004847,61.5961,-7.775109,-0.2679937,7.691307,13.859893,-3.8484044,0.7550513,0.13017172,18.057634,-5.6547847,-2.450462,-17.878338,11.232308,0.25165305,-7.3420267,-46.233845,10.531054,0.88356584,-10.26017,28
116,293,40.67,26.197605,-0.7987963,24.422443,153.42258,572.7458,1023.4522,8.167816,90.634056,-2.5137203,-3.7195225,nan,nan,nan,nan,8.509386,95.42309,-7.733617,-0.7247533,7.243647,89.4057,-7.7568707,0.31122422,6.5144105,65.71534,-7.617142,0.34185386,7.650612,13.69841,-3.881183,0.7804635,0.087346315,18.206207,-5.462908,-2.2551615,-17.907257,10.68431,0.36100376,-7.2385874,-46.237617,10.615488,1.0159633,-10.090175,28
117,293,40.782288,26.197605,-0.80197674,24.418621,153.46634,572.80194,1023.5612,7.929599,92.062675,-2.153876,-3.7734091,nan,nan,nan,nan,8.375455,93.16184,-8.024622,-0.8878178,7.0619893,90.01895,-7.7935543,0.6225663,6.226083,69.6425,-7.352007,0.7530342,7.518481,14.500869,-3.8967013,0.85153705,0.047315836,18.397905,-5.2688127,-2.0680196,-17.946026,10.086508,0.47201443,-7.1280375,-46.248894,10.655805,1.1513687,-9.854349,28
118,293,40.894577,26.197605,-0.8090536,24.406591,153.50949,572.84247,1023.6907,7.4713216,93.15691,-1.7940919,-3.878665,nan,nan,nan,nan,8.282967,90.43712,-8.374017,-0.9458811,6.920906,89.73154,-7.8070583,1.033456,6.003872,72.60592,-7.0158362,1.1987023,7.3267055,15.608496,-3.9277217,0.89346576,0.016566385,18.585676,-5.0667295,-1.880772,-17.98346,9.520004,0.5789712,-7.0094123,-46.259064,10.717574,1.2827625,-9.63855,28
119,293,41.006866,26.197605,-0.8507318,24.319876,153.50479,572.8875,1023.7786,6.9787846,94.90815,-1.0357096,-3.5553944,nan,nan,nan,nan,7.8310823,92.19134,-7.190027,-1.0016083,6.7191057,90.35277,-7.4170613,1.1212112,5.84699,73.756836,-6.5616035,1.4013134,7.214476,15.859252,-3.8214788,1.0334063,0.015312514,18.922092,-4.860644,-1.6819088,-18.016731,8.942646,0.65552247,-6.922401,-46.283817,10.792901,1.4213896,-9.402243,28
120,293,41.119156,26.197605,-0.8884835,24.240252,153.49152,572.93646,1023.8266,6.41153,96.83523,-0.3628314,-3.1083841,nan,nan,nan,nan,nan,nan,nan,nan,6.5173345,91.134445,-6.9803767,1.196278,5.7044396,74.9864,-6.109968,1.6169013,7.103829,16.151808,-3.7019415,1.1653215,0.019330228,19.229195,-4.653032,-1.4932895,-18.044985,8.40856,0.706328,-6.8806396,-46.30799,10.950967,1.5446461,-9.223965,28
121,293,41.231445,26.197605,-0.90609515,24.204865,153.51013,572.9578,1023.87683,5.9917603,98.00976,-0.050201602,-2.2169147,nan,nan,nan,nan,7.0015388,94.8608,-4.6894517,-0.3194333,6.4521775,91.34339,-6.340855,1.7950243,5.6259274,75.6236,-5.593251,2.1188648,7.041651,16.422138,-3.4996965,1.3238338,0.030376691,19.568186,-4.476245,-1.3853104,-18.058825,8.081196,0.719986,-6.949567,-46.339268,11.241541,1.6651306,-9.116644,28
122,293,41.343735,26.197605,-0.92730796,24.163313,153.53566,572.9779,1023.9332,5.5509205,99.28334,0.22799712,-1.3497669,nan,nan,nan,nan,6.7384753,95.252754,-3.638947,0.4263324,6.390507,91.40304,-5.6994658,2.400195,5.5483465,76.18302,-5.0824647,2.6174219,6.9681787,16.741337,-3.289753,1.480051,0.04226759,19.904669,-4.3056874,-1.2789036,-18.072922,7.7331967,0.7354175,-7.0149136,-46.370724,11.529988,1.7873572,-9.00822,28
123,293,41.456024,26.197605,-0.9209244,24.177845,153.56046,572.9757,1024.0754,5.384042,99.454124,0.52571917,-0.90525216,nan,nan,nan,nan,6.9112654,94.305046,-3.5545597,1.0984324,6.439038,90.607056,-5.2068567,3.0780258,5.5806737,75.70217,-4.541917,3.0105186,6.950962,16.824072,-3.0854316,1.6049274,0.01868296,20.380724,-4.1269293,-1.2461783,-18.084364,7.7013626,0.7276973,-7.146844,-46.39453,11.817365,1.9056491,-8.891562,28
124,293,41.568314,26.197605,-0.91262645,24.195503,153.59119,572.98553,1024.142,5.2128344,99.222595,0.51414627,-0.54595554,nan,nan,nan,nan,6.8020153,93.93039,-2.829013,1.8718017,6.462366,89.928375,-4.6283426,3.682527,5.5880084,75.77168,-3.9998667,3.393949,6.915331,17.181265,-2.851851,1.7032224,0.00092853757,20.781088,-3.9852712,-1.1970929,-18.098196,7.4958076,0.7418627,-7.2363305,-46.417683,12.090211,2.0327072,-8.764865,28
125,293,41.680603,26.197605,-0.8819683,24.255766,153.62973,573.00006,1024.2122,4.8371825,99.32468,0.15163322,-0.49582565,nan,nan,nan,nan,6.836695,93.482346,-2.5532491,2.2398932,6.4332147,90.34627,-3.9656749,3.926744,5.5458717,77.08948,-3.4391673,3.6568973,6.924562,17.384687,-2.6300862,1.8382467,-0.041916534,21.267279,-3.817182,-1.1579984,-18.118332,7.687244,0.7290244,-7.3688774,-46.429714,12.353181,2.1431024,-8.65077,28
126,293,41.792892,26.197605,-0.8622032,24.292957,153.65344,573.0298,1024.2235,4.5841203,98.60061,-0.444299,-0.2095019,nan,nan,nan,nan,6.8689837,92.96408,-2.1779583,2.5854328,6.422705,90.64757,-3.2390642,4.1350613,5.5143204,78.48611,-2.843655,3.9250455,6.937414,17.404552,-2.3871036,1.9592694,-0.07989017,21.73032,-3.6616132,-1.109564,-18.13924,7.8010354,0.71924317,-7.481542,-46.440403,12.609259,2.2559013,-8.53072,28
127,293,41.90518,26.197605,-0.83571637,24.342375,153.6346,573.05023,1024.1703,4.543979,98.19388,-0.8702226,0.23778945,nan,nan,nan,nan,6.847967,92.60684,-1.8055452,2.5018523,6.4037848,92.15837,-2.4335468,4.172073,5.4305053,81.319145,-2.2435656,4.1999335,7.0529294,16.87168,-2.108474,2.0838034,-0.11694736,22.178753,-3.508507,-1.0543222,-18.166508,8.152295,0.70580834,-7.6008086,-46.446274,12.861302,2.3521953,-8.449206,28
128,293,42.01747,26.197605,-0.8053783,24.399477,153.61137,573.0661,1024.1174,4.5122757,98.01159,-1.2297281,0.6597339,nan,nan,nan,nan,6.8216496,92.28965,-1.4641662,2.3373094,6.378462,93.93123,-1.6245171,4.1770477,5.334237,84.41985,-1.6489711,4.471994,7.186862,16.273703,-1.8280089,2.212587,-0.15541469,22.631256,-3.3527427,-0.99994975,-18.194899,8.570163,0.6904668,-7.7261667,-46.451286,13.113732,2.4447134,-8.375922,28
129,293,42.12976,26.197605,-0.67197585,24.661789,153.64919,573.04865,1024.2632,4.276572,98.7746,-1.0338405,0.5646405,nan,nan,nan,nan,6.4948893,93.08787,-1.2172408,2.3197157,6.2182164,94.53445,-1.07582,4.3812594,5.2722073,85.23725,-1.1134642,4.867399,7.2334385,17.200657,-1.7053024,2.293499,-0.18553674,22.893633,-3.1678188,-1.0271052,-18.216412,9.461316,0.68631595,-7.827605,-46.451496,13.320601,2.5183659,-8.4084015,28
130,293,42.24205,26.197605,-0.51443255,24.972092,153.70087,573.02374,1024.4539,3.9889548,99.77537,-0.70641273,0.3557077,nan,nan,nan,nan,6.0998964,94.14909,-0.9904353,2.3342729,6.0278316,94.87916,-0.5862997,4.6295533,5.21793,85.556046,-0.590924,5.2902956,7.260352,18.478912,-1.6177433,2.363784,-0.21378027,23.11383,-2.9765735,-1.0719395,-18.236397,10.4465475,0.68455726,-7.9238653,-46.450596,13.517637,2.5883334,-8.462861,28
131,293,42.35434,26.197605,-0.43602934,25.121315,153.65793,573.0632,1024.3276,4.0392895,98.82956,-0.3371874,-0.09030223,nan,nan,nan,nan,5.6325693,95.80789,-0.44357905,1.8907205,5.803881,95.10719,0.007163179,4.7620077,5.2370577,83.979576,-0.031530555,5.6371727,7.45888,17.931631,-1.5662954,2.4764378,-0.24307054,23.542799,-2.8130457,-1.1375608,-18.265635,11.573089,0.7049777,-7.8741617,-46.455215,13.71109,2.659066,-8.522961,28
132,293,42.46663,26.197605,-0.39781404,25.19439,153.65321,573.0939,1024.2798,4.126497,98.39701,0.034781292,-0.6813463,nan,nan,nan,nan,5.0717497,98.11282,0.30393666,1.7055109,5.662886,95.61183,0.57663536,5.0872517,5.249571,82.09164,0.48240554,6.00493,7.6377773,17.152308,-1.558938,2.5731306,-0.27747822,23.834915,-2.6452842,-1.2128686,-18.288893,12.583823,0.7107719,-7.846667,-46.45321,13.898302,2.7281907,-8.587099,28
133,293,42.57892,26.197605,-0.30289888,25.384417,153.66472,573.1501,1023.7942,4.032858,98.03346,0.361784,0.20957005,nan,nan,nan,nan,nan,nan,nan,nan,5.1531854,95.75062,0.9060594,4.627118,5.3372726,80.585075,0.968958,6.5526576,7.7544937,17.267603,-1.3753017,2.6937807,-0.38459796,25.318161,-2.4839919,-1.2101952,-18.309702,13.644409,0.71962154,-7.7536826,-46.45927,14.087465,2.8091345,-8.637413,28
134,293,42.691208,26.197605,-0.18708217,25.617405,153.66507,573.2216,1023.19073,4.019856,97.27641,0.7676865,1.3051451,nan,nan,nan,nan,nan,nan,nan,nan,4.5998154,95.72473,1.2640944,4.1039457,5.4913874,78.66101,1.4484273,7.1318707,7.863776,17.663675,-1.1578841,2.8451178,-0.48903966,26.930983,-2.3187158,-1.186886,-18.331505,14.662503,0.72199106,-7.6467047,-46.4649,14.284554,2.8850677,-8.683052,28
135,293,42.803497,26.197605,-0.14936575,25.692509,153.69807,573.2537,1022.8598,4.4827294,93.63825,0.87683207,2.9233334,nan,nan,nan,nan,nan,nan,nan,nan,4.8109884,91.98902,1.45186,5.480633,6.2580504,70.016914,1.7069167,7.740832,7.9034653,17.75264,-1.018613,2.6000736,-0.53761405,27.347628,-2.1473136,-1.1080722,-18.347921,15.775034,0.7519149,-7.626668,-46.47391,14.491527,2.9803672,-8.731093,28
136,293,42.915787,26.197605,-0.14572535,25.698782,153.75328,573.2658,1022.62866,5.0816555,88.95745,0.8126656,4.9199133,nan,nan,nan,nan,nan,nan,nan,nan,5.3103337,86.67027,1.5118817,7.573821,7.269849,58.739,1.8688598,8.378033,7.9061694,17.726357,-0.8993532,2.1734736,-0.575685,27.388105,-1.9762692,-1.001988,-18.361122,16.957043,0.7973371,-7.63973,-46.48596,14.699305,3.0884147,-8.7800665,28
137,293,43.028076,26.197605,-0.068693414,25.851965,153.81412,573.2688,1022.6692,5.6413274,85.36089,0.7718618,5.6935024,nan,nan,nan,nan,nan,nan,nan,nan,6.679044,74.556496,1.8874218,8.263065,8.0403,50.209946,2.0199077,7.342874,7.8835936,18.539383,-0.96366954,2.2288992,-0.586233,26.961449,-1.7553154,-0.9828277,-18.376923,18.136887,0.85432184,-7.643582,-46.504032,14.947926,3.2040186,-8.799166,28
138,293,43.140366,26.197605,0.0385853,26.067099,153.88142,573.2557,1022.9211,6.2350373,82.12637,0.7680606,5.647915,nan,nan,nan,nan,nan,nan,nan,nan,8.638365,58.13945,2.5154917,8.149936,8.6556835,43.430744,2.168119,5.2747197,7.8552666,19.688314,-1.1711321,2.5712488,-0.57011974,26.116705,-1.5130668,-1.014521,-18.392765,19.566954,0.95485973,-7.5860705,-46.528996,15.144081,3.3524082,-8.759677,28
139,293,43.252655,26.197605,0.06666204,26.123854,153.91609,573.2551,1023.09204,6.1943545,81.609024,0.5492231,5.172775,nan,nan,nan,nan,nan,nan,nan,nan,9.188931,52.49227,2.8453836,7.7101254,8.644996,42.83603,2.0660229,4.590788,7.964961,19.310148,-1.1972635,2.8451533,-0.5902051,25.96157,-1.3213999,-1.0439042,-18.417707,21.006357,1.0726702,-7.4514914,-46.55753,15.309154,3.4889157,-8.692636,28
140,293,43.364944,26.197605,0.05198227,26.094099,153.90002,573.2506,1023.30566,5.800849,82.418884,0.20805405,4.288384,nan,nan,nan,nan,nan,nan,nan,nan,9.0615015,52.23716,2.9072027,6.551897,8.120098,47.243927,1.899106,4.3204727,8.248643,17.47714,-1.2116888,3.1224096,-0.6229287,25.897219,-1.1628151,-1.0641143,-18.439384,22.351742,1.1809088,-7.307723,-46.58819,15.525188,3.626041,-8.616208,28
141,293,43.477234,26.197605,0.04492606,26.080782,153.93864,573.2454,1023.4578,5.681831,82.411255,0.008623551,3.9646463,nan,nan,nan,nan,7.7361155,68.637085,2.6293883,8.206158,8.847369,53.23931,2.6575992,5.7798605,7.852415,49.93319,1.5244815,4.332571,8.389512,16.570332,-1.1644409,3.2654057,-0.66104805,26.017878,-1.0066864,-1.0556344,-18.466356,23.748592,1.3176389,-7.132808,-46.621437,15.683483,3.7423093,-8.538777,28
